Location ID,Date,Card Type,Exp Type,Gender,Amount,Age
193,09-Oct-21,Gold,Grocery,M,266641,24
203,23-Dec-19,Gold,Medical,F,285190,18
237,09-Oct-21,Platinum,Medical,M,67581,38
585,16-Sep-20,Signature,Food,M,207785,26
203,18-Jun-22,Gold,Fuel,F,90667,18
237,28-Apr-22,Silver,Grocery,F,91930,28
203,07-Aug-21,Platinum,Medical,M,166435,23
237,05-Feb-21,Gold,Food,F,152353,42
110,30-Aug-20,Signature,Food,M,178656,24
585,10-May-22,Silver,Medical,F,7211,70
237,14-Oct-19,Signature,Food,F,7926,54
821,12-Jan-20,Signature,Medical,M,239795,82
300,28-Aug-19,Signature,Fuel,M,3914,62
110,18-Aug-20,Signature,Entertainment,M,232139,40
821,08-Nov-19,Gold,Entertainment,M,276590,69
300,15-Nov-19,Silver,Food,M,112309,68
110,17-Mar-22,Platinum,Grocery,F,62160,42
300,08-Oct-21,Silver,Fuel,F,253127,28
203,03-Oct-21,Gold,Fuel,F,102230,51
193,26-Feb-20,Silver,Medical,M,165159,27
193,01-Apr-22,Signature,Medical,M,96428,38
110,12-Apr-22,Gold,Entertainment,F,27495,59
267,30-Jul-19,Gold,Medical,F,187712,84
193,05-Sep-20,Gold,Entertainment,F,215803,27
110,04-Apr-20,Signature,Grocery,M,91631,72
203,18-Aug-20,Silver,Medical,F,105320,47
203,22-May-22,Signature,Fuel,F,285531,89
110,26-Feb-21,Platinum,Medical,M,291421,40
821,18-Sep-19,Gold,Entertainment,F,85671,38
821,17-Oct-20,Platinum,Entertainment,M,237153,42
193,04-Aug-20,Platinum,Entertainment,M,18525,44
821,01-Nov-21,Platinum,Fuel,F,120621,36
300,21-Jul-22,Signature,Fuel,F,81115,35
300,09-Jun-21,Gold,Medical,M,65724,41
203,08-Feb-20,Signature,Food,M,289396,27
193,12-Apr-21,Platinum,Medical,F,12035,15
300,12-Oct-19,Silver,Medical,M,188963,75
821,26-Aug-19,Platinum,Medical,M,244459,33
110,21-May-22,Platinum,Medical,F,126439,65
300,26-Feb-20,Platinum,Food,M,270908,76
110,18-Aug-21,Silver,Medical,M,1169,55
237,20-Feb-21,Signature,Food,F,202055,27
110,08-Oct-21,Gold,Food,M,214499,48
821,01-May-21,Signature,Medical,M,51512,84
300,05-Oct-21,Platinum,Food,F,93813,22
267,15-Feb-22,Signature,Grocery,F,197000,57
203,22-Feb-20,Silver,Food,F,140595,21
203,29-Nov-21,Silver,Grocery,M,239704,60
203,09-Sep-21,Platinum,Food,M,74933,55
203,17-Oct-19,Silver,Grocery,M,118239,24
821,29-May-22,Signature,Entertainment,M,94967,27
267,31-Aug-20,Signature,Food,F,43733,61
203,16-Sep-21,Platinum,Grocery,F,38459,25
821,07-Jun-20,Signature,Fuel,F,209997,37
300,30-May-22,Gold,Entertainment,F,10606,73
110,23-Mar-21,Gold,Grocery,M,129379,55
267,26-Apr-20,Platinum,Entertainment,F,46023,45
203,29-Nov-21,Signature,Food,F,182011,42
193,14-May-22,Signature,Fuel,M,24631,29
193,30-Dec-21,Gold,Food,F,80058,67
585,10-Dec-21,Signature,Fuel,M,249698,16
237,12-May-20,Platinum,Food,F,228180,27
300,30-Aug-21,Silver,Food,M,182769,42
267,06-Jan-21,Silver,Entertainment,F,72109,76
193,21-Nov-21,Gold,Grocery,F,37750,57
267,10-Aug-19,Platinum,Grocery,F,177480,60
300,10-Aug-20,Silver,Entertainment,M,62787,84
237,30-Jun-20,Gold,Entertainment,M,26736,53
110,02-Jun-20,Platinum,Fuel,F,154024,46
821,14-Mar-21,Platinum,Food,M,86731,50
821,18-Apr-21,Gold,Fuel,M,112932,87
237,26-May-20,Silver,Fuel,F,211431,49
237,06-Jan-20,Gold,Food,M,125535,35
300,31-Jan-22,Gold,Fuel,F,218141,15
237,13-Aug-21,Gold,Fuel,M,30285,68
203,02-May-20,Signature,Medical,M,105668,58
193,02-Nov-21,Silver,Food,F,240147,67
110,29-Nov-20,Signature,Fuel,M,39099,83
193,29-Jul-19,Signature,Entertainment,F,156891,86
585,04-Dec-19,Gold,Fuel,F,2110,78
203,11-Jan-21,Signature,Medical,M,67584,61
110,19-Jul-22,Silver,Medical,M,120047,63
585,14-Feb-21,Signature,Entertainment,M,199370,53
821,17-Jan-20,Gold,Fuel,M,42533,55
585,05-Feb-21,Signature,Grocery,F,284129,88
585,03-Nov-20,Gold,Fuel,F,88577,29
821,10-Apr-20,Signature,Entertainment,F,268107,30
237,06-Mar-22,Signature,Food,F,270798,82
585,04-May-22,Silver,Medical,M,156294,39
110,06-Sep-20,Silver,Fuel,M,271069,77
110,21-Sep-21,Signature,Food,M,4325,86
300,30-Jan-20,Gold,Medical,F,111556,33
203,20-Aug-21,Platinum,Fuel,F,175267,50
267,14-Apr-21,Gold,Fuel,F,6897,38
203,03-Mar-20,Gold,Food,F,104935,73
585,03-Jul-22,Silver,Entertainment,M,110602,68
821,24-Jun-20,Silver,Entertainment,M,281068,48
193,12-Dec-20,Gold,Entertainment,F,184473,69
203,27-Feb-22,Gold,Fuel,M,149629,54
237,22-Aug-20,Signature,Fuel,F,154957,21
237,27-Jan-20,Gold,Medical,M,59806,50
300,19-Mar-21,Silver,Entertainment,F,78536,21
267,13-Sep-20,Platinum,Food,F,187067,68
110,06-Dec-21,Gold,Grocery,M,27511,81
585,20-Jun-21,Silver,Grocery,M,254534,66
237,25-Jul-20,Platinum,Food,F,207037,87
821,26-Jul-19,Platinum,Grocery,F,107869,30
237,17-Oct-21,Signature,Medical,F,49616,73
585,17-Dec-21,Platinum,Grocery,M,288041,49
110,21-Nov-19,Gold,Fuel,M,282853,27
267,05-Dec-19,Silver,Food,M,80935,27
237,07-Jul-22,Platinum,Fuel,M,249741,32
237,31-May-22,Signature,Entertainment,M,14958,49
300,15-Sep-21,Silver,Grocery,M,34903,56
267,05-Aug-20,Silver,Medical,M,268178,79
110,07-Sep-21,Platinum,Medical,F,73837,44
300,13-Apr-20,Platinum,Grocery,F,216336,44
585,22-Jan-22,Silver,Food,F,91345,40
203,04-Feb-21,Platinum,Food,F,78680,19
193,13-Apr-21,Platinum,Medical,F,81986,56
193,16-May-21,Platinum,Medical,M,247235,85
267,15-Jan-22,Gold,Grocery,M,274198,74
193,04-Jun-21,Silver,Fuel,F,202598,44
203,22-Oct-20,Gold,Food,F,242798,37
203,03-Mar-21,Signature,Grocery,M,29952,76
203,11-Mar-20,Platinum,Medical,M,86589,76
821,16-Dec-20,Platinum,Grocery,M,111376,56
203,16-Dec-19,Platinum,Medical,M,4335,18
203,11-Dec-19,Gold,Fuel,F,106256,55
203,19-Jan-21,Silver,Entertainment,M,94301,47
585,19-Nov-21,Silver,Entertainment,F,13906,53
300,22-Jan-22,Signature,Fuel,M,25245,24
203,14-Mar-21,Signature,Entertainment,M,38362,86
203,03-Nov-21,Silver,Medical,M,53647,31
585,13-Oct-19,Platinum,Food,M,220030,15
193,03-Mar-22,Signature,Grocery,F,64367,39
110,04-Jan-22,Platinum,Medical,F,235249,47
193,23-Aug-21,Silver,Fuel,M,18209,46
203,26-Dec-19,Platinum,Medical,F,145317,48
110,19-Mar-22,Platinum,Food,F,134643,26
585,04-Sep-21,Platinum,Medical,M,3691,25
267,03-Jun-21,Silver,Fuel,M,111206,56
237,28-Aug-21,Signature,Medical,F,223317,30
267,20-Apr-21,Platinum,Entertainment,M,119430,34
300,25-Jun-20,Platinum,Food,F,114326,43
267,23-Nov-21,Signature,Grocery,F,229604,41
821,29-Mar-21,Silver,Grocery,F,17526,68
110,20-Oct-21,Gold,Food,F,278950,63
193,24-Nov-21,Signature,Fuel,F,195668,16
300,25-Feb-22,Silver,Medical,F,66301,65
585,04-Jan-20,Silver,Entertainment,M,78194,57
237,20-May-20,Platinum,Fuel,F,171842,24
110,12-Sep-19,Signature,Fuel,F,159214,36
203,02-May-22,Platinum,Entertainment,M,115928,75
193,16-May-21,Platinum,Medical,M,237522,37
193,08-Nov-20,Platinum,Medical,M,77451,64
203,20-Jun-21,Platinum,Entertainment,F,91245,48
585,23-Oct-19,Platinum,Medical,M,56094,19
300,09-Feb-22,Platinum,Food,M,263071,65
193,09-Sep-19,Platinum,Entertainment,F,269765,82
585,05-Nov-19,Silver,Entertainment,F,267409,17
585,14-Feb-22,Gold,Grocery,M,174459,89
237,19-Nov-21,Silver,Fuel,M,113792,70
267,06-May-20,Gold,Entertainment,F,2830,31
193,08-Sep-19,Gold,Food,M,105732,29
267,28-Jul-20,Gold,Medical,M,211157,33
267,07-Nov-19,Signature,Food,F,220453,48
821,29-Nov-19,Signature,Entertainment,M,135544,69
821,14-May-22,Signature,Fuel,F,289200,87
193,10-Jun-20,Signature,Grocery,F,173922,53
821,11-May-20,Signature,Food,M,15377,57
300,04-May-20,Gold,Grocery,F,39349,75
237,03-Jul-22,Silver,Food,M,138848,64
267,14-Feb-21,Silver,Entertainment,F,178983,39
267,06-Nov-20,Platinum,Medical,F,278294,85
267,04-Oct-20,Gold,Food,F,173980,32
821,20-Jun-21,Signature,Entertainment,M,185079,51
585,10-Feb-21,Signature,Fuel,M,10502,72
585,20-Aug-19,Silver,Medical,M,222712,23
237,14-May-20,Gold,Medical,M,274528,50
300,21-Feb-22,Silver,Medical,F,257966,66
193,09-Oct-20,Silver,Grocery,F,190107,23
267,18-Dec-20,Signature,Fuel,F,240259,80
585,23-Jan-21,Signature,Fuel,F,130409,72
237,04-Oct-20,Silver,Entertainment,M,282978,28
193,26-Aug-19,Silver,Medical,M,294416,62
110,31-Aug-21,Silver,Grocery,M,292790,81
300,24-Mar-21,Platinum,Grocery,M,46727,45
267,06-Jan-22,Platinum,Medical,F,260665,73
821,01-Apr-22,Gold,Grocery,M,106206,58
237,29-Oct-20,Signature,Fuel,F,158186,74
267,01-Apr-21,Silver,Entertainment,M,277985,27
585,25-Sep-20,Gold,Medical,F,256269,45
821,08-Sep-20,Signature,Grocery,F,84213,25
300,10-Mar-22,Silver,Medical,M,153790,22
300,06-Oct-21,Platinum,Medical,F,65143,63
110,01-Oct-20,Silver,Entertainment,M,117059,79
203,27-Mar-21,Signature,Entertainment,F,153703,20
237,25-Mar-22,Signature,Medical,M,29774,75
110,08-Apr-22,Platinum,Entertainment,F,249427,39
821,15-May-20,Silver,Medical,F,159554,66
193,01-Feb-20,Platinum,Medical,F,161427,64
267,03-Jun-20,Gold,Food,F,235149,47
821,08-Sep-20,Signature,Entertainment,F,242982,35
237,28-Mar-20,Signature,Medical,F,265925,52
110,08-Mar-20,Gold,Food,M,203443,24
203,08-Feb-20,Silver,Grocery,F,88930,65
193,17-Jun-22,Silver,Grocery,M,35504,74
110,05-Aug-21,Gold,Medical,M,59357,15
203,20-Jan-22,Signature,Grocery,M,58819,21
821,25-Apr-20,Silver,Food,F,218263,26
585,08-Feb-20,Platinum,Grocery,M,295911,72
193,06-May-20,Signature,Food,M,268852,32
267,23-Jan-21,Signature,Medical,M,174511,43
300,04-Aug-20,Signature,Grocery,F,166840,43
300,01-Sep-21,Silver,Entertainment,F,35817,57
203,23-Jul-19,Gold,Fuel,F,178167,89
237,01-Mar-20,Gold,Food,M,158404,72
237,17-Aug-21,Silver,Grocery,M,131975,28
193,30-Sep-20,Platinum,Grocery,M,148125,65
267,13-Nov-21,Signature,Grocery,M,168354,18
203,10-May-22,Platinum,Entertainment,M,237269,60
203,26-Mar-21,Signature,Food,M,252372,48
585,20-May-21,Gold,Food,M,105097,49
300,06-Oct-20,Signature,Grocery,F,114872,45
237,12-Jan-21,Gold,Medical,M,200253,63
821,22-Dec-20,Platinum,Grocery,M,251058,28
821,28-Jul-21,Silver,Grocery,M,237658,50
585,07-Nov-20,Silver,Grocery,M,250675,40
821,20-Jan-22,Platinum,Grocery,M,114049,48
237,05-Feb-22,Gold,Entertainment,F,228384,51
193,27-Feb-22,Gold,Medical,F,262466,34
300,13-Mar-22,Silver,Entertainment,M,191438,57
193,29-Nov-21,Gold,Medical,M,72846,46
237,27-Sep-19,Signature,Entertainment,M,71285,72
300,11-Oct-21,Platinum,Fuel,M,166189,28
821,16-Sep-19,Platinum,Medical,M,239884,34
585,31-Jul-19,Platinum,Food,F,202003,15
237,23-Oct-19,Silver,Food,F,178702,27
193,09-Jan-21,Gold,Medical,F,77995,61
267,25-Jul-19,Gold,Entertainment,F,132164,24
203,12-Nov-20,Platinum,Food,F,77817,60
585,08-Sep-20,Signature,Medical,M,55728,30
193,10-Nov-20,Gold,Medical,M,119284,38
585,22-Jun-20,Silver,Fuel,F,72955,85
237,10-Jul-22,Signature,Entertainment,M,212581,39
203,01-Dec-19,Platinum,Fuel,M,286475,72
193,26-Sep-19,Signature,Entertainment,M,47816,54
267,27-Mar-20,Gold,Fuel,F,208003,46
110,22-Jul-21,Silver,Entertainment,M,294161,72
110,08-Jan-21,Signature,Entertainment,M,95373,62
237,08-Mar-21,Platinum,Medical,F,174210,44
237,27-Aug-19,Platinum,Food,F,52143,17
267,16-Sep-19,Platinum,Entertainment,F,70720,66
110,04-Dec-21,Silver,Food,F,240884,18
193,02-Aug-20,Silver,Fuel,M,232488,55
203,04-Jan-20,Silver,Fuel,F,270366,29
300,07-Apr-21,Gold,Medical,F,232478,32
585,07-Feb-20,Platinum,Food,F,35817,22
237,11-May-20,Silver,Grocery,F,72265,33
267,16-Jul-20,Silver,Fuel,F,156389,58
203,11-Jan-22,Gold,Grocery,M,226203,67
237,24-Aug-21,Platinum,Food,F,164500,57
203,22-Oct-21,Gold,Fuel,M,45909,87
193,29-May-22,Signature,Grocery,M,292919,64
237,08-Dec-19,Platinum,Fuel,F,298327,54
267,12-Aug-20,Platinum,Entertainment,M,66680,32
110,16-Jun-22,Signature,Medical,F,79348,78
110,15-Jun-21,Silver,Grocery,F,233213,27
267,24-Nov-19,Signature,Food,F,233557,67
110,20-Jul-21,Silver,Entertainment,M,122302,21
300,27-Oct-20,Silver,Food,F,286811,88
821,03-Sep-19,Signature,Entertainment,F,278595,72
193,21-Aug-19,Signature,Grocery,M,247964,42
203,27-Jul-21,Signature,Fuel,M,206640,76
203,16-Dec-21,Silver,Medical,F,84718,86
300,06-Feb-20,Signature,Medical,M,25229,36
267,04-Sep-20,Platinum,Food,M,153128,77
193,26-Apr-22,Gold,Fuel,F,169876,79
585,24-Jun-20,Silver,Entertainment,M,226935,88
193,04-Nov-20,Gold,Food,F,107172,25
193,28-May-22,Gold,Food,F,87290,59
203,06-Jan-20,Signature,Entertainment,F,273788,71
585,15-Mar-22,Platinum,Entertainment,M,279466,49
267,23-Aug-21,Silver,Fuel,F,89081,68
193,05-Nov-20,Platinum,Food,F,105208,20
110,31-May-21,Signature,Entertainment,M,245428,21
203,24-Oct-20,Platinum,Fuel,F,35071,65
585,04-Aug-19,Silver,Fuel,M,131392,30
267,08-Aug-19,Silver,Medical,F,139187,23
300,19-Apr-22,Gold,Grocery,F,80724,24
821,26-Sep-20,Gold,Food,F,145049,26
267,20-Oct-21,Platinum,Medical,M,29517,84
585,13-Dec-20,Signature,Entertainment,F,22845,48
300,15-Nov-21,Silver,Medical,F,87760,72
585,09-Nov-20,Signature,Grocery,M,117989,35
203,07-Nov-21,Silver,Medical,F,265290,45
300,19-Jul-22,Gold,Medical,M,261694,37
821,31-Jan-21,Silver,Entertainment,M,264493,28
110,16-Sep-19,Gold,Grocery,M,65902,75
237,25-Oct-19,Signature,Grocery,M,184040,21
585,02-Jul-20,Gold,Fuel,F,177391,61
821,24-Apr-20,Platinum,Fuel,F,273944,41
300,04-May-20,Silver,Medical,M,28663,67
585,27-Apr-20,Silver,Medical,M,38793,67
267,10-Feb-21,Signature,Fuel,M,184435,22
110,03-Jul-22,Signature,Medical,M,128097,88
267,02-Aug-19,Platinum,Entertainment,F,151477,86
237,19-May-22,Platinum,Fuel,M,82645,67
203,16-Aug-21,Signature,Medical,M,187442,73
821,31-Dec-20,Platinum,Fuel,M,94664,84
237,25-Jun-20,Signature,Food,M,55325,60
110,21-Mar-22,Gold,Grocery,M,242096,48
203,10-Nov-21,Signature,Entertainment,F,32749,26
585,11-May-22,Signature,Food,M,257346,83
237,11-Mar-21,Signature,Fuel,M,67213,15
203,06-Jan-22,Signature,Medical,F,16855,65
193,22-Aug-20,Platinum,Entertainment,M,65390,62
110,11-Aug-21,Gold,Entertainment,M,189004,82
267,12-Jul-20,Gold,Medical,F,161244,48
821,10-Sep-19,Gold,Grocery,M,100687,43
110,06-Aug-20,Platinum,Grocery,F,169548,16
821,09-Feb-20,Silver,Entertainment,F,149188,25
110,23-Apr-20,Signature,Fuel,M,163661,45
267,19-Feb-20,Platinum,Food,M,264403,74
267,18-Apr-21,Signature,Fuel,F,295232,45
193,26-Aug-21,Platinum,Medical,F,289932,35
300,06-Sep-19,Gold,Medical,F,134151,38
203,12-Apr-22,Signature,Grocery,F,294848,79
237,18-May-20,Gold,Grocery,M,188543,27
821,09-Sep-19,Silver,Food,M,145588,47
203,28-Nov-20,Platinum,Fuel,F,98436,54
203,04-Aug-21,Platinum,Grocery,F,267162,41
237,20-Jun-21,Signature,Grocery,F,143945,22
193,07-Jun-21,Silver,Medical,F,144528,85
300,11-Sep-20,Signature,Food,M,191664,55
193,25-Feb-21,Platinum,Entertainment,F,85156,46
193,27-Jul-21,Gold,Food,M,82758,44
585,19-Mar-21,Silver,Fuel,M,223027,40
193,07-Sep-21,Gold,Entertainment,F,71939,19
110,06-Feb-22,Platinum,Entertainment,M,253584,65
203,28-Mar-20,Platinum,Grocery,M,61591,58
585,21-Jun-22,Silver,Food,M,78138,61
110,24-Sep-20,Signature,Entertainment,M,44048,74
821,27-May-22,Silver,Fuel,M,1180,80
203,18-Apr-22,Signature,Medical,M,65072,22
267,09-Oct-19,Silver,Fuel,M,283229,71
821,10-Oct-19,Gold,Food,F,221894,78
203,02-Apr-22,Gold,Grocery,M,190527,25
203,22-Oct-20,Platinum,Grocery,M,46026,41
585,09-May-21,Platinum,Entertainment,F,33415,86
203,19-Aug-20,Gold,Grocery,M,31393,79
203,27-Jan-21,Platinum,Food,F,260671,58
585,07-Apr-20,Signature,Fuel,F,272935,44
821,29-Jun-21,Gold,Food,M,134496,67
237,11-Mar-20,Signature,Food,F,52533,30
203,08-Jul-21,Platinum,Fuel,F,46487,39
110,26-Dec-19,Platinum,Grocery,F,220530,47
237,18-Jun-22,Signature,Food,F,106203,60
300,16-Oct-21,Signature,Medical,M,26335,71
237,26-May-21,Gold,Entertainment,F,274189,67
300,15-Jan-20,Silver,Entertainment,F,88287,71
193,10-Nov-19,Platinum,Entertainment,M,46103,65
203,06-Sep-21,Gold,Medical,F,174222,83
267,05-Dec-19,Signature,Fuel,F,151830,26
203,23-Apr-21,Gold,Fuel,M,11469,57
821,31-Jul-20,Silver,Grocery,M,288551,59
585,14-Aug-21,Signature,Food,M,265715,48
821,28-May-22,Gold,Entertainment,M,222699,15
203,14-Oct-21,Signature,Fuel,F,121385,48
821,23-Dec-19,Signature,Entertainment,F,125378,25
267,23-Jan-20,Platinum,Grocery,M,219028,57
821,05-Apr-21,Platinum,Medical,F,38113,86
821,11-Oct-19,Platinum,Medical,F,186318,40
267,09-Feb-21,Signature,Food,F,216248,37
821,04-Dec-19,Platinum,Medical,F,176470,18
267,27-Oct-21,Gold,Medical,M,209265,62
585,16-Jan-22,Platinum,Food,M,6852,53
267,13-Apr-20,Platinum,Fuel,F,211067,24
585,02-Sep-21,Signature,Grocery,M,99139,63
267,15-Sep-21,Signature,Entertainment,F,103073,72
300,28-Aug-20,Silver,Grocery,M,226562,73
237,26-Oct-21,Silver,Fuel,F,116018,15
110,08-May-20,Gold,Medical,M,101316,19
267,04-Jan-21,Silver,Grocery,F,125130,67
203,13-Apr-22,Silver,Fuel,M,253056,55
203,11-Jul-22,Signature,Medical,F,92598,63
203,30-Sep-19,Gold,Medical,M,177576,57
193,19-Jan-22,Silver,Food,F,7114,23
585,09-Aug-19,Platinum,Food,M,58809,20
110,27-May-22,Platinum,Entertainment,M,277115,26
300,06-Oct-19,Silver,Medical,M,93816,57
585,24-Nov-21,Signature,Food,M,124224,18
821,14-Sep-21,Signature,Medical,M,128784,72
267,26-May-20,Signature,Entertainment,F,291796,41
267,24-May-21,Platinum,Food,M,67808,59
585,23-May-21,Platinum,Fuel,F,133876,35
821,19-Aug-20,Signature,Grocery,M,296616,29
585,29-Sep-21,Gold,Entertainment,F,91174,67
585,29-May-21,Signature,Fuel,F,67410,80
193,01-Jan-21,Platinum,Medical,M,106129,68
821,28-Feb-22,Signature,Food,M,230770,19
267,11-Dec-21,Platinum,Entertainment,M,294472,36
110,20-Dec-19,Silver,Grocery,F,133413,54
585,11-Nov-20,Platinum,Entertainment,M,77506,73
110,07-Jul-21,Platinum,Food,M,160848,63
585,18-Mar-20,Platinum,Medical,F,103579,71
203,05-Dec-20,Gold,Grocery,F,22287,67
237,15-Aug-20,Platinum,Food,F,107861,19
237,23-Mar-20,Gold,Fuel,F,97431,51
237,23-Jul-21,Platinum,Fuel,F,66981,52
237,03-Aug-21,Platinum,Medical,M,33077,62
110,04-Dec-19,Platinum,Entertainment,M,134050,26
300,01-Sep-19,Platinum,Fuel,F,111329,64
203,12-Aug-21,Signature,Medical,M,130914,36
585,08-Jun-20,Signature,Grocery,F,33424,67
193,30-Sep-21,Signature,Fuel,F,9543,42
110,30-Nov-20,Gold,Fuel,F,76211,73
821,05-Aug-20,Gold,Food,M,286521,61
821,19-Jan-20,Platinum,Fuel,M,254521,74
821,24-Jun-22,Gold,Food,M,152804,58
267,20-Feb-21,Signature,Entertainment,M,110799,68
300,09-May-21,Signature,Fuel,M,202441,81
237,04-Jan-21,Platinum,Grocery,M,16625,69
203,23-Jul-19,Signature,Fuel,F,114529,31
203,07-Dec-19,Platinum,Food,M,278405,36
267,01-Sep-19,Platinum,Food,F,25741,76
300,02-Aug-21,Gold,Medical,F,299525,65
203,19-Apr-20,Gold,Fuel,F,3967,23
110,03-Nov-20,Signature,Entertainment,F,273354,28
237,05-Feb-20,Gold,Medical,F,178309,73
203,16-Aug-20,Silver,Fuel,M,237454,45
300,17-Feb-20,Signature,Medical,F,169177,26
300,13-Apr-21,Signature,Medical,M,259968,66
193,30-Nov-20,Platinum,Medical,F,212704,75
110,07-Oct-19,Signature,Medical,M,103541,84
585,30-Jan-21,Gold,Food,M,242068,49
110,09-Nov-20,Platinum,Medical,F,113203,21
110,11-Sep-21,Platinum,Fuel,M,39799,19
237,18-Apr-22,Gold,Grocery,F,233106,57
237,05-Aug-19,Platinum,Medical,F,62524,85
585,18-Nov-20,Silver,Entertainment,F,147308,56
237,09-Oct-19,Silver,Fuel,M,97367,17
821,04-Apr-21,Platinum,Medical,F,8478,74
203,01-Jan-21,Gold,Medical,F,83619,59
821,22-Mar-21,Platinum,Food,M,85456,16
193,22-Dec-20,Platinum,Grocery,F,247258,49
585,15-Apr-21,Platinum,Entertainment,F,150018,30
300,24-Feb-21,Gold,Fuel,F,73347,84
110,08-May-20,Signature,Fuel,M,112978,60
300,05-Nov-21,Signature,Grocery,F,70439,81
300,28-Oct-20,Platinum,Food,M,184980,31
110,17-Feb-22,Platinum,Entertainment,F,108919,17
585,03-Sep-21,Gold,Food,F,212886,86
193,25-Jan-21,Silver,Entertainment,F,204579,81
300,02-Jul-22,Silver,Fuel,M,285667,47
193,13-Oct-20,Gold,Fuel,F,159300,19
300,01-Sep-21,Platinum,Medical,M,191160,69
110,19-Apr-20,Silver,Food,F,59048,31
110,10-Feb-21,Gold,Entertainment,M,76113,45
203,16-Feb-22,Platinum,Entertainment,F,150261,41
110,29-Feb-20,Platinum,Grocery,M,220450,55
300,26-Jul-21,Platinum,Fuel,M,36939,56
237,10-Dec-20,Gold,Grocery,F,183956,62
203,13-Sep-21,Signature,Fuel,M,175630,82
203,23-Sep-21,Signature,Entertainment,F,233522,61
193,17-Jul-22,Platinum,Medical,F,137924,61
237,21-Nov-21,Signature,Grocery,F,132071,61
821,01-Mar-21,Platinum,Fuel,F,240146,81
203,02-May-21,Gold,Entertainment,M,259391,82
267,12-Sep-19,Platinum,Fuel,M,53473,47
203,20-Sep-19,Silver,Fuel,F,99041,79
267,04-Apr-21,Platinum,Medical,M,109250,84
203,09-Sep-19,Gold,Grocery,F,219064,28
585,25-Aug-19,Gold,Grocery,M,58101,79
585,31-Mar-20,Signature,Fuel,F,225513,44
300,26-Aug-21,Silver,Fuel,M,98862,66
585,31-Jul-21,Signature,Food,F,264881,80
267,13-Nov-19,Silver,Grocery,M,95486,32
110,21-May-21,Platinum,Food,M,29335,22
585,12-Nov-20,Platinum,Entertainment,M,57148,76
821,05-May-22,Platinum,Grocery,M,142619,29
110,15-Dec-21,Signature,Grocery,M,279335,17
821,07-Jul-21,Platinum,Medical,M,176179,16
585,13-Nov-21,Gold,Grocery,M,94764,23
585,07-Jun-21,Platinum,Grocery,M,256265,67
193,26-Dec-20,Gold,Entertainment,M,290398,79
267,04-Apr-22,Gold,Fuel,F,162764,53
585,15-Jan-21,Gold,Entertainment,F,293677,28
300,13-May-21,Silver,Fuel,F,201260,63
300,23-Oct-19,Silver,Entertainment,M,29969,53
300,07-Jul-20,Signature,Medical,F,8537,52
585,07-Apr-21,Signature,Grocery,M,210234,30
300,03-Dec-20,Signature,Food,M,141058,64
821,02-Jul-20,Signature,Medical,M,47116,43
300,10-Mar-22,Silver,Fuel,F,225067,53
203,07-Dec-21,Signature,Food,F,156271,63
237,08-May-22,Gold,Entertainment,M,294903,23
110,02-Jun-20,Platinum,Medical,F,111917,30
203,02-Jul-21,Gold,Medical,F,296088,40
267,07-Jul-20,Signature,Entertainment,M,105294,71
300,23-Jan-20,Gold,Grocery,F,150778,63
821,08-Dec-19,Platinum,Grocery,M,229116,15
193,04-Feb-22,Silver,Fuel,M,115058,60
193,07-Jan-20,Platinum,Medical,M,48266,87
110,12-Feb-20,Gold,Entertainment,M,173423,18
821,13-Jun-20,Signature,Grocery,F,121025,37
821,19-May-20,Gold,Grocery,F,114985,42
237,28-Nov-19,Gold,Food,F,133764,29
193,14-Nov-20,Platinum,Entertainment,F,68176,55
193,13-Dec-19,Signature,Entertainment,F,211884,64
110,20-Oct-19,Platinum,Grocery,M,63024,50
267,26-Jan-21,Silver,Medical,M,156416,55
267,04-Jul-21,Silver,Food,M,229268,73
237,28-Sep-20,Gold,Medical,F,218588,84
300,21-Jun-22,Silver,Grocery,F,50221,42
585,31-Jan-21,Platinum,Food,M,238114,70
300,09-Apr-20,Silver,Food,M,227796,24
237,29-Mar-22,Platinum,Food,M,219375,87
237,05-Jul-22,Gold,Fuel,F,267100,37
585,15-Jan-22,Silver,Medical,F,272516,82
585,20-Jul-21,Platinum,Food,M,276849,59
585,14-Feb-20,Platinum,Food,F,222106,74
203,09-Aug-19,Signature,Grocery,F,54248,28
193,26-May-21,Silver,Food,F,164406,71
193,12-Jun-22,Silver,Grocery,M,10563,16
193,23-Dec-19,Gold,Medical,M,107990,16
193,18-Nov-21,Signature,Food,F,72141,38
300,24-Jun-21,Platinum,Fuel,F,20208,66
203,07-May-22,Gold,Grocery,F,299035,88
821,18-Dec-19,Gold,Entertainment,M,34446,52
585,25-Dec-21,Signature,Entertainment,M,244392,23
585,03-May-22,Signature,Medical,F,99900,81
110,29-Mar-21,Signature,Fuel,M,83079,60
821,14-May-20,Gold,Medical,F,235430,60
193,18-Feb-20,Signature,Fuel,F,186976,65
300,30-Mar-21,Gold,Medical,M,17059,62
237,20-Jul-22,Platinum,Entertainment,F,218474,86
110,09-Sep-21,Silver,Medical,F,38704,60
193,08-Dec-20,Gold,Entertainment,F,72167,86
821,27-Apr-22,Silver,Grocery,F,82703,75
267,29-Apr-20,Silver,Food,F,116823,40
237,18-Aug-21,Signature,Grocery,M,45401,28
585,17-Feb-22,Silver,Fuel,F,43939,18
