ID,CLASSE,ETAB,SCOLFR,CHAMBRE,DEVOIRS,VACANCES,PARVENS,vitparent_corr,vitautre_corr,TEL,TRADS_PERE,TRADS_MERE,OCCUP,VAISSELLE,PARTICIPATION,EDUC,HEURE,HABITS,DORMIR,QUESTIONS,REPRENDRE,TELCOURS,RESEAUXSOCIAUX,TEMPSRS,USAGES,tempsetude_corr,ACTEXTRA,LOISIR_01,LOISIR_02,LOISIR_03,LOISIR_04,LOISIR_05,LOISIR_06,LOISIR_07,LOISIR_08,GENRE,type_etab
1206689171,5ème,Miriam Makeba,Non,Non,Ça dépend,Jamais,Oui,Oui,,Oui,Tout à fait d'accord,Tout à fait d'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Fréquemment,"Oui, ils/elles participent autant",Je ne sais pas,Sans réponse,Sans réponse,"Non, je n'ai pas le droit de dormir ailleurs",Jamais,Jamais ou très rarement,Jamais ou très rarement,Moins d'1h,Passer plus de temps sur les réseaux sociaux ?,"Poster du contenu (post Insta, vidéo Tiktok, ...)",30.0,Oui,Non,Oui,Oui,Non,Non,Non,Non,Non,Une fille,collège
1827964795,5ème,Miriam Makeba,Non,Oui,Oui,Sans réponse,Non,,Chez ta mère (ou tutrice),Oui,Sans réponse,Sans réponse,Autant ma mère (ou tutrice) que mon père (ou tuteur),Fréquemment,Sans réponse,Oui,Sans réponse,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,Jamais,Jamais ou très rarement,Sans réponse,Entre 1 et 3h,Ne rien changer à ton utilisation ?,Sans réponse,90.0,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Une fille,collège
494355351,5ème,Miriam Makeba,Non,Non,Non,Jamais,Non,,Chez ta mère (ou tutrice),Oui,Sans réponse,Je ne sais pas,Toujours ma mère (ou tutrice),Jamais,"Oui, ils/elles participent autant",Oui,Avant la tombée de la nuit,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,Très rarement,Jamais ou très rarement,Jamais ou très rarement,Entre 1 et 3h,Sans réponse,Sans réponse,,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Une fille,collège
2089570677,5ème,Miriam Makeba,Oui,Oui,Oui,2 fois,Oui,Oui,,Oui,D'accord,D'accord,Le plus souvent mon père (ou tuteur),Fréquemment,"Non, les garçons font plus",Non,Je n'ai pas le droit de sortir,Sans réponse,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps","Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Je ne les utilise pas,Passer plus de temps sur les réseaux sociaux ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Une fille,collège
20194420,5ème,Miriam Makeba,Oui,Oui,Oui,Sans réponse,Oui,Oui,,Oui,Sans réponse,Sans réponse,Autant ma mère (ou tutrice) que mon père (ou tuteur),Rarement,Sans réponse,Oui,Avant le dîner,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps",Jamais ou très rarement,Jamais ou très rarement,Sans réponse,Sans réponse,Sans réponse,,Non,Non,Non,Non,Non,Non,Non,Non,Non,Un garçon,collège
609675124,5ème,Miriam Makeba,Oui,Non,Oui,3 fois ou plus,Oui,Oui,,Oui,Je ne sais pas,Je ne sais pas,Autant ma mère (ou tutrice) que mon père (ou tuteur),Fréquemment,"Oui, ils/elles participent autant",Non,Avant le dîner,Sans réponse,Seulement si c'est une personne du même genre que moi,Très rarement,Jamais ou très rarement,Jamais ou très rarement,Moins d'1h,Sans réponse,"M'informer, travailler",1020.0,Non,Non,Oui,Oui,Non,Oui,Non,Oui,Non,Un garçon,collège
125760223,5ème,Miriam Makeba,Oui,Oui,Oui,2 fois,Oui,Oui,,Oui,Je ne sais pas,Je ne sais pas,Autant ma mère (ou tutrice) que mon père (ou tuteur),Fréquemment,"Oui, ils/elles participent autant",Non,Avant la tombée de la nuit,Oui,Seulement si c'est une personne du même genre que moi,"Oui, souvent",Jamais ou très rarement,Jamais ou très rarement,Sans réponse,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",120.0,Non,Non,Oui,Oui,Oui,Non,Oui,Oui,Non,Un garçon,collège
342744285,5ème,Miriam Makeba,Oui,Non,Oui,2 fois,Oui,Oui,,Oui,Je ne sais pas,Je ne sais pas,Le plus souvent mon père (ou tuteur),Rarement,"Oui, ils/elles participent autant",Non,Avant la tombée de la nuit,Oui,Seulement si c'est une personne du même genre que moi,"Oui, souvent",Jamais ou très rarement,Jamais ou très rarement,Sans réponse,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",60.0,Sans réponse,Non,Oui,Oui,Oui,Non,Non,Non,Non,Un garçon,collège
101584877,5ème,Miriam Makeba,Oui,Oui,Oui,3 fois ou plus,Sans réponse,Sans réponse,Sans réponse,Non,Je ne sais pas,Je ne sais pas,Autant ma mère (ou tutrice) que mon père (ou tuteur),Tous les jours,Je ne sais pas,Oui,Sans réponse,Oui,Sans réponse,"Oui, souvent","Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Moins d'1h,Sans réponse,Sans réponse,,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Un garçon,collège
203666856,5ème,Miriam Makeba,Oui,Oui,Oui,1 fois,Oui,Oui,,Non,Ni d'accord ni pas d'accord,Ni d'accord ni pas d'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Fréquemment,Sans réponse,Je ne sais pas,Avant la tombée de la nuit,Oui,Sans réponse,"Oui, souvent","Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Entre 1 et 3h,Ne rien changer à ton utilisation ?,Me divertir (regarder du contenu audiovisuel),420.0,Non,Non,Oui,Oui,Non,Non,Non,Oui,Non,Un garçon,collège
278799129,5ème,Miriam Makeba,Oui,Non,Oui,3 fois ou plus,Non,,Chez ta mère (ou tutrice),Oui,Je ne sais pas,D'accord,Toujours ma mère (ou tutrice),Fréquemment,"Oui, ils/elles participent autant",Oui,Avant la tombée de la nuit,Sans réponse,Sans réponse,"Oui, de temps en temps",Jamais ou très rarement,Jamais ou très rarement,Moins d'1h,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",120.0,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,Une fille,collège
866822753,5ème,Miriam Makeba,Oui,Oui,Oui,Jamais,Oui,Oui,,Non,Tout à fait d'accord,Tout à fait d'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Rarement,"Non, les filles font plus",Non,Avant la tombée de la nuit,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps","Oui, de temps en temps, par exemple, une fois par semaine",Sans réponse,Plus de 3h,Passer plus de temps sur les réseaux sociaux ?,Me divertir (regarder du contenu audiovisuel),,Oui,Non,Oui,Non,Oui,Oui,Non,Non,Non,Un garçon,collège
318084094,5ème,Miriam Makeba,Oui,Ça dépend,Oui,1 fois,Oui,Oui,,Oui,Je ne sais pas,Je ne sais pas,Autant ma mère (ou tutrice) que mon père (ou tuteur),Rarement,"Non, les filles font plus",Non,Sans réponse,Oui,Sans réponse,"Oui, de temps en temps",Jamais ou très rarement,Jamais ou très rarement,Entre 1 et 3h,Ne rien changer à ton utilisation ?,Me divertir (regarder du contenu audiovisuel),,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Une fille,collège
1628050667,5ème,Miriam Makeba,Oui,Oui,Oui,Jamais,Oui,Oui,,Non,Je ne sais pas,Je ne sais pas,Le plus souvent ma mère (ou tutrice),Rarement,"Oui, ils/elles participent autant",Non,Sans réponse,Oui,"Non, je n'ai pas le droit de dormir ailleurs",Très rarement,Jamais ou très rarement,Sans réponse,Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",150.0,Oui,Non,Non,Oui,Oui,Non,Oui,Non,Non,Une fille,collège
1537214160,5ème,Miriam Makeba,Oui,Oui,Oui,2 fois,Oui,Oui,,Oui,D'accord,D'accord,Sans réponse,Rarement,"Non, les filles font plus",Je ne sais pas,Avant la tombée de la nuit,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, souvent","Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Moins d'1h,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",180.0,Oui,Non,Oui,Oui,Oui,Non,Oui,Non,Non,Un garçon,collège
378791391,5ème,Miriam Makeba,Oui,Non,Oui,1 fois,Oui,Oui,,Oui,Pas du tout d'accord,Pas du tout d'accord,Toujours ma mère (ou tutrice),Tous les jours,Sans réponse,Sans réponse,Je n'ai pas le droit de sortir,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps","Oui, tous les jours",Sans réponse,Entre 1 et 3h,Ne rien changer à ton utilisation ?,Me divertir (regarder du contenu audiovisuel),90.0,Non,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Un garçon,collège
1851084968,5ème,Miriam Makeba,Oui,Oui,Oui,1 fois,Oui,Oui,,Oui,D'accord,D'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Rarement,Je ne sais pas,Oui,Pas d'heure limite de sortie,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps",Jamais ou très rarement,Jamais ou très rarement,Entre 1 et 3h,Ne rien changer à ton utilisation ?,Me divertir (regarder du contenu audiovisuel),90.0,Non,Non,Oui,Oui,Oui,Oui,Non,Oui,Non,Un garçon,collège
1593542939,5ème,Miriam Makeba,Oui,Non,Ça dépend,1 fois,Oui,Oui,,Oui,Je ne sais pas,Sans réponse,Autant ma mère (ou tutrice) que mon père (ou tuteur),Fréquemment,"Non, les filles font plus",Je ne sais pas,Avant la tombée de la nuit,Oui,"Non, je n'ai pas le droit de dormir ailleurs",Très rarement,Jamais ou très rarement,Jamais ou très rarement,Plus de 3h,Passer moins de temps sur les réseaux sociaux ?,"Poster du contenu (post Insta, vidéo Tiktok, ...)",100.0,Non,Non,Non,Oui,Non,Non,Oui,Oui,Non,Une fille,collège
1810935409,5ème,Miriam Makeba,Non,Oui,Oui,2 fois,Oui,Oui,,Oui,D'accord,D'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Tous les jours,Je ne sais pas,Oui,Avant le dîner,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps",Jamais ou très rarement,Jamais ou très rarement,Entre 1 et 3h,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",330.0,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Une fille,collège
1572997281,5ème,Miriam Makeba,Non,Oui,Ça dépend,Jamais,Oui,Oui,,Oui,Tout à fait d'accord,Tout à fait d'accord,Le plus souvent ma mère (ou tutrice),Fréquemment,"Oui, ils/elles participent autant",Je ne sais pas,Avant le dernier métro/bus,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps","Oui, tous les jours",Jamais ou très rarement,Moins d'1h,Passer moins de temps sur les réseaux sociaux ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",120.0,Non,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Un garçon,collège
1448484668,6ème,Miriam Makeba,Non,Ça dépend,Ça dépend,1 fois,Oui,Oui,,Oui,D'accord,D'accord,Le plus souvent mon père (ou tuteur),Fréquemment,"Oui, ils/elles participent autant",Oui,Sans réponse,Sans réponse,"Oui, quelle que soit la personne chez qui je vais dormir",Très rarement,Jamais ou très rarement,Jamais ou très rarement,Plus de 3h,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",17.0,Non,Oui,Non,Non,Oui,Non,Oui,Non,Non,Un garçon,collège
893976346,6ème,Miriam Makeba,Oui,Non,Ça dépend,2 fois,Non,,En partie chez l'un et chez l'autre,Oui,Je ne sais pas,Je ne sais pas,Toujours ma mère (ou tutrice),Fréquemment,"Non, les filles font plus",Non,Pas d'heure limite de sortie,Oui,Seulement si c'est une personne du même genre que moi,"Oui, de temps en temps","Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Plus de 3h,Ne rien changer à ton utilisation ?,"Poster du contenu (post Insta, vidéo Tiktok, ...)",30.0,Non,Oui,Non,Non,Oui,Non,Non,Non,Oui,Une fille,collège
1291177649,6ème,Miriam Makeba,Oui,Non,Ça dépend,2 fois,Oui,Oui,,Non,Sans réponse,Sans réponse,Autant ma mère (ou tutrice) que mon père (ou tuteur),Rarement,Je ne sais pas,Oui,Avant la tombée de la nuit,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps","Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Plus de 3h,Passer plus de temps sur les réseaux sociaux ?,"Poster du contenu (post Insta, vidéo Tiktok, ...)",60.0,Non,Non,Oui,Non,Oui,Non,Non,Oui,Non,Une fille,collège
2040759336,6ème,Miriam Makeba,Oui,Oui,Oui,Jamais,Non,,Chez ta mère (ou tutrice),Non,Pas d'accord,Sans réponse,Sans réponse,Rarement,"Oui, ils/elles participent autant",Non,Je n'ai pas le droit de sortir,Sans réponse,"Non, je n'ai pas le droit de dormir ailleurs",Très rarement,"Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Je ne les utilise pas,Sans réponse,Sans réponse,270.0,Sans réponse,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Un garçon,collège
660308030,6ème,Miriam Makeba,Oui,Non,Non,1 fois,Oui,Oui,,Oui,Je ne sais pas,Je ne sais pas,Le plus souvent ma mère (ou tutrice),Rarement,Je ne sais pas,Non,Pas d'heure limite de sortie,Oui,Sans réponse,Jamais,Jamais ou très rarement,"Oui, de temps en temps",Moins d'1h,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",90.0,Non,Non,Non,Oui,Non,Oui,Non,Non,Oui,Une fille,collège
1363131535,6ème,Miriam Makeba,Oui,Oui,Oui,Sans réponse,Oui,Oui,,Non,Je ne sais pas,Je ne sais pas,Autant ma mère (ou tutrice) que mon père (ou tuteur),Rarement,"Non, les filles font plus",Non,Sans réponse,Oui,Sans réponse,Jamais,Jamais ou très rarement,Sans réponse,Entre 1 et 3h,Passer plus de temps sur les réseaux sociaux ?,Me divertir (regarder du contenu audiovisuel),,Non,Non,Non,Oui,Oui,Non,Non,Oui,Non,Une fille,collège
1589258686,6ème,Miriam Makeba,Oui,Non,Oui,3 fois ou plus,Oui,Oui,,Non,Tout à fait d'accord,Ni d'accord ni pas d'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Tous les jours,"Non, les garçons font plus",Oui,Sans réponse,Non,"Non, je n'ai pas le droit de dormir ailleurs",Très rarement,"Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",330.0,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Une fille,collège
810756376,6ème,Miriam Makeba,Oui,Non,Ça dépend,1 fois,Oui,Oui,,Oui,D'accord,Tout à fait d'accord,Toujours mon père (ou tuteur),Rarement,"Non, les garçons font plus",Je ne sais pas,Je n'ai pas le droit de sortir,Oui,"Non, je n'ai pas le droit de dormir ailleurs",Très rarement,Jamais ou très rarement,Jamais ou très rarement,Entre 1 et 3h,Sans réponse,Me divertir (regarder du contenu audiovisuel),150.0,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Une fille,collège
2002385630,6ème,Miriam Makeba,Oui,Oui,Oui,3 fois ou plus,Oui,Oui,,Oui,Sans réponse,Sans réponse,Toujours ma mère (ou tutrice),Fréquemment,"Oui, ils/elles participent autant",Oui,Avant la tombée de la nuit,Non,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, souvent","Oui, de temps en temps, par exemple, une fois par semaine","Oui, tout le temps",Plus de 3h,Passer moins de temps sur les réseaux sociaux ?,"M'informer, travailler",1440.0,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Un garçon,collège
689504863,6ème,Miriam Makeba,Oui,Non,Oui,1 fois,Oui,Oui,,Oui,Tout à fait d'accord,Tout à fait d'accord,Le plus souvent ma mère (ou tutrice),Tous les jours,"Non, les filles font plus",Je ne sais pas,Je n'ai pas le droit de sortir,Non,"Non, je n'ai pas le droit de dormir ailleurs",Très rarement,Jamais ou très rarement,Jamais ou très rarement,Je ne les utilise pas,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",330.0,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Une fille,collège
1654098229,6ème,Miriam Makeba,Non,Oui,Oui,1 fois,Non,,Chez ta mère (ou tutrice),Oui,Pas du tout d'accord,Pas du tout d'accord,Quelqu'un d'autre,Tous les jours,"Oui, ils/elles participent autant",Non,Avant la tombée de la nuit,Oui,"Non, je n'ai pas le droit de dormir ailleurs","Oui, de temps en temps","Oui, de temps en temps, par exemple, une fois par semaine","Oui, de temps en temps",Plus de 3h,Passer moins de temps sur les réseaux sociaux ?,"M'informer, travailler",165.0,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Un garçon,collège
930395177,6ème,Miriam Makeba,Oui,Non,Non,1 fois,Non,,Chez ta mère (ou tutrice),Oui,Tout à fait d'accord,Tout à fait d'accord,Toujours ma mère (ou tutrice),Sans réponse,"Oui, ils/elles participent autant",Oui,Sans réponse,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, souvent","Oui, tous les jours","Oui, souvent",Plus de 3h,Passer moins de temps sur les réseaux sociaux ?,Me divertir (regarder du contenu audiovisuel),230.0,Non,Non,Oui,Oui,Oui,Non,Oui,Oui,Non,Un garçon,collège
2028937978,6ème,Miriam Makeba,Oui,Non,Sans réponse,1 fois,Oui,Oui,,Oui,D'accord,D'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Fréquemment,"Non, les filles font plus",Oui,Je n'ai pas le droit de sortir,Oui,"Non, je n'ai pas le droit de dormir ailleurs",Très rarement,"Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Plus de 3h,Ne rien changer à ton utilisation ?,Me divertir (regarder du contenu audiovisuel),120.0,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Une fille,collège
1486496766,1ère,Hélène Boucher,Oui,Oui,Oui,1 fois,Non,,Chez ta mère (ou tutrice),Oui,Ni d'accord ni pas d'accord,Ni d'accord ni pas d'accord,Le plus souvent ma mère (ou tutrice),Rarement,"Non, les filles font plus",Non,Avant le dernier métro/bus,Oui,"Oui, quelle que soit la personne chez qui je vais dormir",Très rarement,"Oui, de temps en temps, par exemple, une fois par semaine","Oui, souvent",Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,Me divertir (regarder du contenu audiovisuel),420.0,Non,Non,Non,Oui,Oui,Oui,Oui,Oui,Non,Une fille,lycée
1855678916,6ème,Miriam Makeba,Oui,Non,Non,3 fois ou plus,Non,,Sans réponse,Oui,Sans réponse,Sans réponse,Sans réponse,Rarement,Sans réponse,Sans réponse,Sans réponse,Oui,"Non, je n'ai pas le droit de dormir ailleurs",Jamais,Sans réponse,Sans réponse,Plus de 3h,Passer plus de temps sur les réseaux sociaux ?,Sans réponse,30.0,Sans réponse,Non,Non,Non,Oui,Non,Oui,Non,Non,Un garçon,collège
513613978,6ème,Miriam Makeba,Oui,Non,Oui,3 fois ou plus,Oui,Oui,,Oui,Tout à fait d'accord,Tout à fait d'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Tous les jours,"Non, les filles font plus",Non,Avant le dîner,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, souvent","Oui, de temps en temps, par exemple, une fois par semaine","Oui, souvent",Plus de 3h,Passer plus de temps sur les réseaux sociaux ?,Me divertir (regarder du contenu audiovisuel),210.0,Oui,Non,Oui,Non,Oui,Oui,Non,Oui,Oui,Une fille,collège
913818068,6ème,Miriam Makeba,Oui,Non,Ça dépend,3 fois ou plus,Oui,Oui,,Oui,Je ne sais pas,Je ne sais pas,Sans réponse,Fréquemment,Sans réponse,Oui,Sans réponse,Sans réponse,Sans réponse,"Oui, de temps en temps",Jamais ou très rarement,Sans réponse,Plus de 3h,Passer plus de temps sur les réseaux sociaux ?,Me divertir (regarder du contenu audiovisuel),630.0,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Un garçon,collège
2055017184,6ème,Miriam Makeba,Oui,Oui,Non,1 fois,Oui,Oui,,Non,Je ne sais pas,Je ne sais pas,Sans réponse,Tous les jours,"Oui, ils/elles participent autant",Non,Sans réponse,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,Jamais,Jamais ou très rarement,Sans réponse,Plus de 3h,Passer plus de temps sur les réseaux sociaux ?,Me divertir (regarder du contenu audiovisuel),80.0,Sans réponse,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Un garçon,collège
124851729,6ème,Miriam Makeba,Oui,Sans réponse,Oui,3 fois ou plus,Oui,Oui,,Oui,Je ne sais pas,D'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Rarement,"Oui, ils/elles participent autant",Non,Je n'ai pas le droit de sortir,Non,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps",Jamais ou très rarement,Sans réponse,Moins d'1h,Passer plus de temps sur les réseaux sociaux ?,Me divertir (regarder du contenu audiovisuel),90.0,Sans réponse,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Un garçon,collège
1667987803,6ème,Miriam Makeba,Oui,Non,Oui,Jamais,Oui,Oui,,Oui,Je ne sais pas,Je ne sais pas,Autant ma mère (ou tutrice) que mon père (ou tuteur),Fréquemment,"Oui, ils/elles participent autant",Non,Pas d'heure limite de sortie,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, de temps en temps","Oui, de temps en temps, par exemple, une fois par semaine","Oui, de temps en temps",Plus de 3h,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",90.0,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Un garçon,collège
2058533045,6ème,Miriam Makeba,Oui,Non,Non,Sans réponse,Sans réponse,Oui,En partie chez l'un et chez l'autre,Oui,Sans réponse,Sans réponse,Autant ma mère (ou tutrice) que mon père (ou tuteur),Rarement,"Non, les filles font plus",Je ne sais pas,Avant le dîner,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,Très rarement,"Oui, tous les jours",Jamais ou très rarement,Plus de 3h,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",60.0,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,Une fille,collège
1655737756,6ème,Miriam Makeba,Oui,Oui,Oui,3 fois ou plus,Oui,Oui,,Oui,Sans réponse,Sans réponse,Sans réponse,Fréquemment,Sans réponse,Sans réponse,Je n'ai pas le droit de sortir,Sans réponse,Sans réponse,Sans réponse,Sans réponse,Sans réponse,Entre 1 et 3h,Sans réponse,Sans réponse,240.0,Oui,Non,Oui,Oui,Non,Non,Non,Non,Non,Un garçon,collège
1520391578,6ème,Miriam Makeba,Oui,Oui,Oui,2 fois,Oui,Oui,,Oui,Sans réponse,Sans réponse,Sans réponse,Fréquemment,"Oui, ils/elles participent autant",Sans réponse,Sans réponse,Sans réponse,Sans réponse,Sans réponse,Sans réponse,Sans réponse,Sans réponse,Sans réponse,Sans réponse,,Sans réponse,Non,Non,Non,Non,Non,Non,Non,Non,Une fille,collège
1029266317,6ème,Miriam Makeba,Non,Non,Ça dépend,Jamais,Non,,Chez ton père (ou tuteur),Oui,Tout à fait d'accord,Tout à fait d'accord,Le plus souvent mon père (ou tuteur),Sans réponse,"Oui, ils/elles participent autant",Je ne sais pas,Sans réponse,Sans réponse,"Non, je n'ai pas le droit de dormir ailleurs","Oui, de temps en temps",Jamais ou très rarement,Jamais ou très rarement,Sans réponse,Sans réponse,Sans réponse,,Sans réponse,Non,Non,Non,Non,Non,Non,Non,Oui,Un garçon,collège
452414706,6ème,Miriam Makeba,Oui,Ça dépend,Oui,3 fois ou plus,Oui,Oui,,Oui,Je ne sais pas,Je ne sais pas,Autant ma mère (ou tutrice) que mon père (ou tuteur),Tous les jours,Je ne sais pas,Oui,Sans réponse,Oui,"Non, je n'ai pas le droit de dormir ailleurs","Oui, souvent",Jamais ou très rarement,Jamais ou très rarement,Sans réponse,Ne rien changer à ton utilisation ?,"M'informer, travailler",659.0,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Une fille,collège
1488533836,6ème,Miriam Makeba,Oui,Oui,Oui,2 fois,Oui,Oui,,Oui,D'accord,D'accord,Sans réponse,Rarement,"Oui, ils/elles participent autant",Oui,Avant la tombée de la nuit,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, souvent",Jamais ou très rarement,Jamais ou très rarement,Moins d'1h,Ne rien changer à ton utilisation ?,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",71.0,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Une fille,collège
1127506383,6ème,Miriam Makeba,Oui,Ça dépend,Oui,3 fois ou plus,Non,,Chez ta mère (ou tutrice),Oui,Pas d'accord,Sans réponse,Le plus souvent ma mère (ou tutrice),Sans réponse,"Non, les filles font plus",Oui,Avant la tombée de la nuit,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,Très rarement,"Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Moins d'1h,Passer moins de temps sur les réseaux sociaux ?,"M'informer, travailler",120.0,Non,Non,Oui,Non,Oui,Non,Oui,Non,Oui,Un garçon,collège
292506357,6ème,Miriam Makeba,Oui,Non,Ça dépend,3 fois ou plus,Non,,Chez ta mère (ou tutrice),Sans réponse,Tout à fait d'accord,Tout à fait d'accord,Toujours ma mère (ou tutrice),Fréquemment,Je ne sais pas,Oui,Sans réponse,Oui,"Non, je n'ai pas le droit de dormir ailleurs","Oui, souvent","Oui, de temps en temps, par exemple, une fois par semaine",Jamais ou très rarement,Plus de 3h,Sans réponse,"Communiquer/échanger/organiser un événement (avec des proches, amis, camarades de classe, ...)",330.0,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Un garçon,collège
1575915897,6ème,Miriam Makeba,Oui,Non,Oui,3 fois ou plus,Oui,Oui,,Non,D'accord,D'accord,Autant ma mère (ou tutrice) que mon père (ou tuteur),Fréquemment,"Non, les filles font plus",Non,Avant la tombée de la nuit,Oui,Seulement si mes parents (ou tuteurs/tutrices) la ou le connaissent,"Oui, souvent",Jamais ou très rarement,Jamais ou très rarement,Entre 1 et 3h,Passer moins de temps sur les réseaux sociaux ?,"M'informer, travailler",150.0,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Une fille,collège
